interval_id,phase,scored,start_ts,end_ts,interval_valid,D_i,mean_velocity,mean_acceleration,movement_variance,total_blinks,gaze_deviations
232,CONTROL,True,1788618372.384,1788618374.02,True,1.0,2.712228444589665,20.782778524351244,0.026426906457164504,0,0
233,CONTROL,True,1788618374.02,1788618375.56,True,1.0,1.81124668053438,18.340355699203386,0.017571433876467982,0,0
234,CONTROL,True,1788618375.56,1788618377.067,True,1.0,1.8966483453979004,18.561670086518237,0.017082927826084733,0,0
235,CONTROL,True,1788618377.067,1788618378.775,True,1.0,1.8477962133203691,12.682779328707687,0.01835399828600208,0,0
236,CONTROL,True,1788618378.775,1788618380.332,True,1.0,2.1733556161389114,12.534208281492965,0.014996576675173168,0,0
237,CONTROL,True,1788618380.332,1788618381.927,True,1.0,1.8360494981697313,19.20235424664323,0.020362083806366137,1,7
238,CONTROL,True,1788618381.927,1788618383.45,True,1.0,2.052414647757192,17.810633840122115,0.020409351397204335,0,0
239,CONTROL,True,1788618383.45,1788618384.951,True,1.0,1.6060683294981264,9.495596531567879,0.012116169924126736,0,0
240,CONTROL,True,1788618384.951,1788618386.654,True,1.0,1.2736211931938235,8.164452823282291,0.0065607097087011,0,0
241,CONTROL,True,1788618386.654,1788618388.161,True,1.0,0.9923065261290953,7.732908540820915,0.005563875170968229,0,0
242,CONTROL,True,1788618388.161,1788618389.893,True,1.0,1.7461793465636386,13.39439236230038,0.015242521958359548,0,0
243,CONTROL,True,1788618389.893,1788618391.455,True,1.0,1.4251362274702593,11.589292855555328,0.013497423768289833,0,0
244,CONTROL,True,1788618391.455,1788618393.028,True,1.0,1.4175795544478877,12.468412765811006,0.01002539411789757,0,0
245,CONTROL,True,1788618393.028,1788618394.724,True,1.0,1.722772060788172,10.411947001484789,0.010715648342134829,0,0
246,CONTROL,True,1788618394.724,1788618396.305,True,1.0,1.5667560833174723,11.763875750024049,0.011822346709047119,0,0
247,CONTROL,True,1788618396.305,1788618398.031,True,1.0,2.1125765248097976,15.254552890214256,0.021848608648891103,0,1
248,CONTROL,True,1788618398.031,1788618399.551,True,1.0,2.1218495300404907,13.584806373262516,0.02158058127346276,0,0
249,CONTROL,True,1788618399.551,1788618401.251,True,1.0,2.0736265959416817,26.301104344840322,0.024953445044751967,0,0
250,CONTROL,True,1788618401.251,1788618402.762,True,1.0,2.153521964206616,22.131803155208356,0.027010288477196782,0,0
251,CONTROL,True,1788618402.762,1788618404.27,True,1.0,2.196740309089309,13.438779518715327,0.01999567084863701,0,0
252,CONTROL,True,1788618404.27,1788618405.907,True,1.0,1.8494266653439118,11.732905977037717,0.015433782550596601,0,0
253,CONTROL,True,1788618405.907,1788618407.57,True,1.0,1.7687678929894344,12.511958388074412,0.012239271033843296,0,0
254,CONTROL,True,1788618407.57,1788618409.288,True,1.0,1.6710245232186927,10.782170995127638,0.010406656373444127,0,0
255,CONTROL,True,1788618409.288,1788618410.869,True,1.0,2.3781901367143394,18.617011809374244,0.025287992428544945,0,0
256,CONTROL,True,1788618410.869,1788618412.371,True,1.0,2.1026132557504664,11.584539976554456,0.01719551102989532,0,0
257,CONTROL,True,1788618412.371,1788618419.247,True,1.0,1.7034411493530204,13.422376776047521,0.013602599329652769,1,0
258,CONTROL,True,1788618419.247,1788618420.88,True,1.0,1.7775309502644026,14.796794265150098,0.016654057398749263,1,0
259,CONTROL,True,1788618420.88,1788618422.546,True,1.0,1.7041394891001125,9.180545122640286,0.011187812384219491,0,1
260,CONTROL,True,1788618422.546,1788618424.073,True,1.0,2.856093525960199,16.82411185523661,0.04334750228038127,0,6
261,CONTROL,True,1788618424.073,1788618425.655,True,1.0,2.5330104751559563,15.164243170877853,0.025794236481504796,0,4
262,CONTROL,True,1788618425.655,1788618427.291,True,1.0,3.00771047494876,14.106802161128611,0.03214593956081978,0,2
263,CONTROL,True,1788618427.291,1788618428.918,True,1.0,3.1982012856378104,28.308779061304975,0.07041491775522939,2,1
264,CONTROL,True,1788618428.918,1788618430.549,False,0.0,2.095499838306022,9.355847692324517,0.018750933296919833,0,0
265,CONTROL,True,1788618430.549,1788618432.168,False,0.0,4.124996752967664,24.341210374322294,0.06386325832416043,0,0
266,CONTROL,True,1788618432.168,1788618433.67,False,0.0,4.319288230941207,26.440058066144836,0.06621453865425543,0,0
267,CONTROL,True,1788618433.67,1788618435.327,True,1.0,2.0689343768959,9.060657373654152,0.011649130262685417,1,0
268,CONTROL,True,1788618435.327,1788618436.894,True,1.0,1.5567931618228603,7.670230835139988,0.006761781477827915,1,0
269,CONTROL,True,1788618436.894,1788618438.538,True,1.0,1.356455870895974,7.7923705331756175,0.0064521915730754885,2,1
270,CONTROL,True,1788618438.538,1788618440.253,True,1.0,0.8205150968050277,4.016345545952434,0.0018353544367365627,1,0
271,CONTROL,True,1788618440.253,1788618441.754,False,0.0,1.4460071624967468,8.950849395280317,0.010166591014491737,1,0
272,CONTROL,True,1788618441.754,1788618443.289,True,1.0,2.785083414474224,12.889019478811386,0.019994044716988766,0,0
273,CONTROL,True,1788618443.289,1788618444.907,True,1.0,2.499800266209906,7.030278010968306,0.01615351825841669,2,3
274,CONTROL,True,1788618444.907,1788618446.58,False,0.0,1.4669819415794838,6.435447512035687,0.0051333882289428074,0,0
275,CONTROL,True,1788618446.58,1788618448.125,False,0.0,1.4158098442791414,9.028957108800835,0.004913623276001292,0,0
276,CONTROL,True,1788618448.125,1788618449.656,False,0.0,1.6632328753506938,10.920087699753093,0.007770375245031502,0,0
277,CONTROL,True,1788618449.656,1788618451.212,False,0.0,2.4274233257437463,18.908721257091695,0.014890250835945466,0,0
278,CONTROL,True,1788618451.212,1788618452.779,False,0.0,2.7284786195847768,9.425657499285922,0.016020731374351345,2,0
279,CONTROL,True,1788618452.779,1788618454.528,True,1.0,2.3665458157999084,12.019753071437654,0.019569145081664338,1,0
280,CONTROL,True,1788618454.528,1788618456.165,True,1.0,2.1797343206985067,13.392319241883634,0.009396272917833334,0,0
281,CONTROL,True,1788618456.165,1788618457.758,True,1.0,2.0390019087072044,11.130661169055891,0.008564029141420118,1,0
282,CONTROL,True,1788618457.758,1788618459.326,True,1.0,2.516583196151415,12.302178383801532,0.012087729120688223,0,0
283,CONTROL,True,1788618459.326,1788618461.021,True,1.0,1.2725006540966122,7.2860203006575075,0.002906986567077668,0,0
284,CONTROL,True,1788618461.021,1788618462.76,True,1.0,1.4905752134203791,10.675701291514782,0.00341827555071957,1,0
285,CONTROL,True,1788618462.76,1788618464.384,True,1.0,1.0766968125716223,5.314606249054544,0.0017650001832517773,0,0
286,CONTROL,True,1788618464.384,1788618466.098,True,1.0,2.0888175963523965,10.329224103729366,0.006192855233554069,0,0
287,CONTROL,True,1788618466.098,1788618467.72,True,1.0,3.130326666775495,17.712366136899462,0.02673517204552852,1,0
288,CONTROL,True,1788618467.72,1788618469.221,True,1.0,2.2462188075636482,14.450501823552521,0.009658672141240783,0,0
289,CONTROL,True,1788618469.221,1788618470.722,False,0.0,2.297312165769807,14.619482208788506,0.013093825135860921,0,0
290,CONTROL,True,1788618470.722,1788618472.386,False,0.0,1.383881586897418,5.716643089906351,0.004459780316085171,1,0
291,CONTROL,True,1788618472.386,1788618473.993,True,1.0,2.380564540934745,15.418536824614133,0.009786520481888269,2,0
292,CONTROL,True,1788618473.993,1788618475.643,True,1.0,3.3973856357052483,28.106600477692837,0.020594888298797222,0,0
293,CONTROL,True,1788618475.643,1788618477.206,True,1.0,1.7128653617345397,10.279762983381406,0.00461980207774849,0,0
294,CONTROL,True,1788618477.206,1788618478.783,False,0.0,3.6849689331990834,18.449154016198523,0.018686011890755035,0,0
295,CONTROL,True,1788618478.783,1788618480.284,False,0.0,4.006704422593316,20.385611760585434,0.023950475759506762,2,0
296,CONTROL,True,1788618480.284,1788618481.915,True,1.0,4.436244086416366,20.155478342729136,0.06343608723959114,2,0
297,CONTROL,True,1788618481.915,1788618483.627,True,1.0,2.5531688143977953,14.053984368095227,0.008466512564925567,0,3
298,CONTROL,True,1788618483.627,1788618485.149,False,0.0,4.616549160985523,20.661162204874685,0.02873017119929461,0,1
299,CONTROL,True,1788618485.149,1788618486.65,True,1.0,4.076942378099799,22.314803189422914,0.017086185519161502,2,3
300,CONTROL,True,1788618486.65,1788618488.256,True,1.0,2.39666412520413,16.229744401301843,0.00972227773163403,0,0
301,CONTROL,True,1788618488.256,1788618489.894,True,1.0,3.854993213330414,26.088595317251613,0.021815735136754534,0,0
302,CONTROL,True,1788618489.894,1788618491.41,True,1.0,2.2808984610821157,14.740578884820868,0.0068349028146157224,0,1
303,CONTROL,True,1788618491.41,1788618492.975,False,0.0,2.890025436925229,12.602178061684006,0.012023515522067561,0,0
304,CONTROL,True,1788618492.975,1788618494.477,True,1.0,2.9110021351493343,17.245797171119257,0.011151205199862329,0,0
305,CONTROL,True,1788618494.477,1788618495.979,True,1.0,3.333715777360932,23.438828922708137,0.01769533258551216,0,1
306,CONTROL,True,1788618495.979,1788618497.48,True,1.0,2.615254928798499,10.643194679372964,0.008012449090291269,0,1
307,CONTROL,True,1788618497.48,1788618499.035,True,1.0,4.098313250353083,20.067401898625718,0.024231626119127107,1,2
308,CONTROL,True,1788618499.035,1788618500.552,False,0.0,7.718117815993509,35.30873423404976,0.26784196436177665,0,0
309,CONTROL,True,1788618500.552,1788618502.053,False,0.0,8.204243074008064,40.84867673803337,0.8073545635895286,0,0
310,CONTROL,True,1788618502.053,1788618503.655,True,1.0,2.8074683505784583,17.81725119684637,0.030969336045077123,1,0
311,CONTROL,True,1788618503.655,1788618505.164,True,1.0,4.452103649187857,29.94119441328054,0.07197039295157316,0,2
312,CONTROL,True,1788618505.164,1788618506.672,True,1.0,3.6888734886813683,33.645577281362435,0.0737641055834787,0,2
313,CONTROL,True,1788618506.672,1788618508.27,True,1.0,1.995784443199865,16.019599748698997,0.025691714110839547,0,0
314,CONTROL,True,1788618508.27,1788618509.938,True,1.0,3.566154438580726,21.23070609963519,0.08361197366949048,0,0
315,CONTROL,True,1788618509.938,1788618511.537,True,1.0,1.6436852488973814,14.013187607026207,0.014955299096508046,0,11
316,CONTROL,True,1788618511.537,1788618513.04,True,1.0,1.5876654083022939,9.947625247897244,0.009932113929681801,0,10
317,CONTROL,True,1788618513.04,1788618514.667,True,1.0,2.192004133922297,18.6289689618199,0.03552017989651622,0,8
318,CONTROL,True,1788618514.667,1788618516.173,True,1.0,1.8263054028302965,19.65119428727654,0.019842839307296835,0,0
319,CONTROL,True,1788618516.173,1788618517.677,True,1.0,1.7817772420299591,12.01896983344845,0.022097551277069295,0,0
320,CONTROL,True,1788618517.677,1788618519.415,True,1.0,0.7246700195815085,5.3974763448424135,0.0034945130443426184,0,10
321,CONTROL,True,1788618519.415,1788618521.031,True,1.0,1.317323308968622,10.268259429162752,0.009484006699799877,0,13
322,CONTROL,True,1788618521.031,1788618522.572,True,1.0,0.7365337984261282,6.053975195620744,0.0034971915835891884,0,1
323,CONTROL,True,1788618522.572,1788618524.31,True,1.0,1.9152380789548493,15.377756822651277,0.027407413794035003,1,0
324,CONTROL,True,1788618524.31,1788618525.901,True,1.0,1.9622798159807104,13.486255513245426,0.018711507694632888,1,0
325,CONTROL,True,1788618525.901,1788618527.637,False,0.0,1.3131450674268859,7.461572529022825,0.012026104766167126,1,0
326,CONTROL,True,1788618527.637,1788618529.16,True,1.0,2.2962032643543626,24.667143150477397,0.056144699182030265,2,0
327,CONTROL,True,1788618529.16,1788618530.699,True,1.0,1.3414026252740188,9.754986118108548,0.01016145633707439,2,0
328,CONTROL,True,1788618530.699,1788618532.224,True,1.0,1.5655386154629374,7.9238181022128344,0.009957662184616824,0,0
329,CONTROL,True,1788618532.224,1788618533.787,True,1.0,1.3838040426058176,12.092623997074263,0.012954300119497976,1,0
330,CONTROL,True,1788618533.787,1788618535.459,True,1.0,1.8714840491171225,17.274938380193,0.022604263977707276,1,0
331,CONTROL,True,1788618535.459,1788618537.093,True,1.0,0.9569641066104612,5.696389316775071,0.00470028347623666,1,0
332,CONTROL,True,1788618537.093,1788618543.901,True,1.0,1.6220568527523411,10.761101438295878,0.014009259976600564,0,0
333,CONTROL,True,1788618543.901,1788618545.446,True,1.0,1.5971400637071003,15.227100273476102,0.01159215472027841,0,0
334,CONTROL,True,1788618545.446,1788618546.959,True,1.0,2.369778124110147,15.349525233073615,0.028566348466212466,2,4
335,CONTROL,True,1788618546.959,1788618548.46,True,1.0,2.1027939997670377,28.368315881113965,0.04928277132770996,1,0
336,CONTROL,True,1788618548.46,1788618549.972,True,1.0,1.2432386926618049,10.24660014265857,0.009417805884573364,0,0
337,CONTROL,True,1788618549.972,1788618551.649,True,1.0,1.2910239647048538,12.295282955743055,0.011294837298296686,1,0
338,CONTROL,True,1788618551.649,1788618553.219,True,1.0,1.5902757620297328,12.159411111068815,0.013557135885195139,0,10
339,CONTROL,True,1788618553.219,1788618554.959,True,1.0,1.3583747368750316,10.13961403591531,0.00949790692517582,0,11
340,CONTROL,True,1788618554.959,1788618556.618,True,1.0,1.424067181130436,12.47133156934673,0.010281251838045945,0,0
341,CONTROL,True,1788618556.618,1788618558.14,True,1.0,1.724829166108521,18.96924743337647,0.02012652414767755,0,0
342,CONTROL,True,1788618558.14,1788618559.642,True,1.0,2.0589499127045565,13.358608367495966,0.017666112817749116,0,0
343,CONTROL,True,1788618559.642,1788618561.246,True,1.0,1.638185933903346,14.481485255042085,0.015376759664057053,0,0
344,CONTROL,True,1788618561.246,1788618562.792,True,1.0,1.8437726158491305,14.582489716707215,0.019392665808232016,0,0
345,CONTROL,True,1788618562.792,1788618564.478,True,1.0,2.117416708884027,19.25966638986808,0.022197010859764523,0,0
346,CONTROL,True,1788618564.478,1788618566.181,True,1.0,1.2963817799868393,13.838529028304269,0.012225473770727097,0,0
347,CONTROL,True,1788618566.181,1788618567.873,True,1.0,1.7166323598946354,11.311083179112405,0.017454677259354165,0,0
348,CONTROL,True,1788618567.873,1788618569.394,True,1.0,1.91615054006317,18.04635349087571,0.024512607739828732,1,0
349,CONTROL,True,1788618569.394,1788618570.928,True,1.0,2.5225355312032827,19.19573008031791,0.03489108075750196,0,0
350,CONTROL,True,1788618570.928,1788618572.502,True,1.0,1.9438622899088966,14.106807848172473,0.02197944784159968,0,0
351,CONTROL,True,1788618572.502,1788618574.017,True,1.0,2.024788924187532,13.237138708302139,0.027458682722815864,0,0
352,CONTROL,True,1788618574.017,1788618575.521,True,1.0,1.3231902457020892,8.742337389134454,0.010175057729640648,0,0
353,CONTROL,True,1788618575.521,1788618577.143,True,1.0,1.365029708774939,11.727222440450113,0.013905592322902473,1,0
354,CONTROL,True,1788618577.143,1788618578.842,True,1.0,1.3728966595510785,12.863801376779968,0.012755148679821963,0,0
355,CONTROL,True,1788618578.842,1788618580.365,True,1.0,1.9342913951027452,13.01754519446083,0.01829529678340927,0,0
356,CONTROL,True,1788618580.365,1788618581.892,True,1.0,1.810918209444146,13.682939027409358,0.0158629631200548,0,0
357,CONTROL,True,1788618581.892,1788618583.408,True,1.0,1.5618418837149022,13.416776325808854,0.014109636062810318,0,4
358,CONTROL,True,1788618583.408,1788618584.998,True,1.0,1.88808330456293,15.69498115209408,0.018730428498995484,0,13
359,CONTROL,True,1788618584.998,1788618586.679,True,1.0,2.0176835342023853,24.33073933127259,0.03145531989043081,0,3
360,CONTROL,True,1788618586.679,1788618588.352,True,1.0,2.372651036275686,21.545278277267386,0.028159475505990655,1,0
361,DISTRACTION,True,1788618588.352,1788618589.857,True,1.0,1.3858070134828548,7.450015176982078,0.010606948447664577,0,0
362,DISTRACTION,True,1788618589.857,1788618591.358,True,1.0,1.7733277844628568,10.50578512870657,0.014314432089595075,0,0
363,DISTRACTION,True,1788618591.358,1788618592.863,True,1.0,1.3754686988919043,9.495644920056515,0.010555357730274316,0,0
364,DISTRACTION,True,1788618592.863,1788618594.367,True,1.0,1.044271619623696,7.359290587294959,0.006910656724684212,0,0
365,DISTRACTION,True,1788618594.367,1788618595.868,True,1.0,1.6464567860097183,7.35610130374908,0.01704396882744253,0,0
366,DISTRACTION,True,1788618595.868,1788618597.369,True,1.0,1.931803495261893,15.80039750040959,0.026742782164218496,0,0
367,DISTRACTION,True,1788618597.369,1788618598.87,True,1.0,1.5559279007632003,10.165665117864195,0.013754607076651852,0,0
368,DISTRACTION,True,1788618598.87,1788618600.37,True,1.0,1.5747989663576252,10.988528798070856,0.011499442338762461,0,0
369,DISTRACTION,True,1788618600.37,1788618601.877,True,1.0,1.3326702538306276,8.879476876457963,0.008352812344497603,0,0
370,DISTRACTION,True,1788618601.877,1788618603.379,True,1.0,1.1888037997513992,6.869694794241954,0.00812036995680523,0,0
371,DISTRACTION,True,1788618603.379,1788618604.894,True,1.0,1.5422223627410112,13.405050011210976,0.015246232764192857,1,0
372,DISTRACTION,True,1788618604.894,1788618606.395,True,1.0,0.8432503087412992,5.3171141343977295,0.0039997428231444134,1,0
373,DISTRACTION,True,1788618606.395,1788618607.896,True,1.0,1.1979148221204308,10.019414303157008,0.008156100757064877,0,6
374,DISTRACTION,True,1788618607.896,1788618609.412,True,1.0,1.086785093061599,9.319945707844445,0.007996083384254244,0,0
375,DISTRACTION,True,1788618609.412,1788618610.924,True,1.0,1.0109108108830678,5.20269614737139,0.005973945986104286,1,0
376,DISTRACTION,True,1788618610.924,1788618612.426,True,1.0,1.6282396073298002,11.833976923177243,0.013055731784959505,1,0
377,DISTRACTION,True,1788618612.426,1788618613.927,True,1.0,1.6458776995512594,13.905387468624276,0.014240502433418605,0,0
378,DISTRACTION,True,1788618613.927,1788618615.428,True,1.0,1.2670294716035144,7.1055336356569,0.00826610410480986,0,0
379,DISTRACTION,True,1788618615.428,1788618616.929,True,1.0,1.9800677905013864,17.284665222378184,0.020944428452844513,0,0
380,DISTRACTION,True,1788618616.929,1788618618.43,True,1.0,1.11871104306313,9.24811126022554,0.012021100514652706,0,0
381,DISTRACTION,True,1788618618.43,1788618619.931,True,1.0,1.135401509640609,6.892050993244499,0.006129993136288066,0,0
382,DISTRACTION,True,1788618619.931,1788618621.435,True,1.0,1.6224853479407815,14.890463197171064,0.0175169701984801,0,0
383,DISTRACTION,True,1788618621.435,1788618622.936,True,1.0,1.5467977958806634,13.291553243205394,0.013883241936760406,0,0
384,DISTRACTION,True,1788618622.936,1788618624.437,True,1.0,1.47848896512568,8.597180430201723,0.010995005333214443,0,0
385,DISTRACTION,True,1788618624.437,1788618625.939,True,1.0,1.9724051454314129,12.55909708786554,0.01504597063055187,0,0
386,DISTRACTION,True,1788618625.939,1788618627.44,True,1.0,1.4548633008485874,11.860082140704566,0.012264201071091834,0,0
387,DISTRACTION,True,1788618627.44,1788618628.954,True,1.0,1.432592410054195,13.971762752860757,0.013038843891411907,0,0
388,DISTRACTION,True,1788618628.954,1788618630.456,True,1.0,1.3874217983877049,11.071681523942356,0.015691639988473328,0,0
389,DISTRACTION,True,1788618630.456,1788618631.957,True,1.0,1.541822713321928,12.14125803001132,0.012136375143623214,0,0
390,DISTRACTION,True,1788618631.957,1788618633.471,True,1.0,1.4939233012905044,13.372270932421493,0.013574461448527152,0,0
391,DISTRACTION,True,1788618633.471,1788618634.973,True,1.0,1.7548503464214489,17.69581454075662,0.01968758305603542,0,0
392,DISTRACTION,True,1788618634.973,1788618636.473,True,1.0,1.642469544053572,15.608112844168591,0.016953076059948582,0,0
393,DISTRACTION,True,1788618636.473,1788618637.975,True,1.0,2.068505344748106,11.639149874840916,0.01801765420789129,0,0
394,DISTRACTION,True,1788618637.975,1788618639.488,True,1.0,1.3479173225385552,12.618671400828044,0.011651673517573496,0,0
395,DISTRACTION,True,1788618639.488,1788618640.989,True,1.0,1.5124496345542946,8.40438179303008,0.01130850445467841,1,0
396,DISTRACTION,True,1788618640.989,1788618642.49,True,1.0,1.6046069877359472,14.217570236461164,0.015750644181041964,1,0
397,DISTRACTION,True,1788618642.49,1788618644.002,True,1.0,1.361859874963023,11.448009425530461,0.011363504696233376,0,0
398,DISTRACTION,True,1788618644.002,1788618645.503,True,1.0,1.5885003479187498,18.019139713204847,0.01517305794200454,0,0
399,DISTRACTION,True,1788618645.503,1788618647.017,True,1.0,2.0483484195914476,9.247266940370881,0.023957767887148852,0,0
400,DISTRACTION,True,1788618647.017,1788618648.531,True,1.0,1.9798925271590986,17.849859369757617,0.02875049595765437,1,0
401,DISTRACTION,True,1788618648.531,1788618650.033,True,1.0,1.0806278957780693,6.955479425578728,0.006913845501679587,0,0
402,DISTRACTION,True,1788618650.033,1788618651.535,True,1.0,1.0987191492005743,7.117243397123076,0.006579882924403683,1,0
403,DISTRACTION,True,1788618651.535,1788618653.036,True,1.0,1.5054385774612107,10.268289478066993,0.013489392679632792,0,0
404,DISTRACTION,True,1788618653.036,1788618654.541,True,1.0,1.8985686886658166,14.840834867749786,0.01923142920361157,0,0
405,DISTRACTION,True,1788618654.541,1788618656.042,True,1.0,2.154673363835933,16.995618479680687,0.02357733743152231,0,0
406,DISTRACTION,True,1788618656.042,1788618657.543,True,1.0,2.2308400749075266,16.79854992626412,0.021858838418170535,1,0
407,DISTRACTION,True,1788618657.543,1788618659.045,True,1.0,1.0714343872458414,9.37678222294246,0.007753143475156963,0,0
408,DISTRACTION,True,1788618659.045,1788618660.547,True,1.0,2.0517102710086172,11.836456734569468,0.021771243172070236,0,0
409,DISTRACTION,True,1788618660.547,1788618662.047,True,1.0,2.449515445110383,20.068632089465236,0.029251866015901653,1,0
410,DISTRACTION,True,1788618662.047,1788618663.549,True,1.0,1.7373433410462171,14.901390690179431,0.01923466503843114,0,0
411,DISTRACTION,True,1788618663.549,1788618665.051,True,1.0,0.7439548613007804,5.6594411507229205,0.003472752569963098,0,0
412,DISTRACTION,True,1788618665.051,1788618666.563,True,1.0,1.2667303393939673,11.84902365168934,0.011786671313153262,0,0
413,DISTRACTION,True,1788618666.563,1788618668.063,True,1.0,1.88807363658974,11.190496912919453,0.017243109483501644,0,0
414,DISTRACTION,True,1788618668.063,1788618669.565,True,1.0,1.6560634976126731,12.612709751862749,0.015625989976292113,1,0
415,DISTRACTION,True,1788618669.565,1788618671.067,True,1.0,1.580204332485754,17.88922237403015,0.02059708784941984,0,0
416,DISTRACTION,True,1788618671.067,1788618672.569,True,1.0,1.8210867458177455,10.183215533964479,0.016131250303131665,0,0
417,DISTRACTION,True,1788618672.569,1788618674.08,True,1.0,2.0655495855787964,14.698578300214212,0.022754224767014733,0,0
418,DISTRACTION,True,1788618674.08,1788618675.581,True,1.0,1.5829070722129157,9.484205051793664,0.013400192821653127,0,0
419,DISTRACTION,True,1788618675.581,1788618677.096,True,1.0,1.0195551417516926,4.80638048717733,0.0064766289463162475,0,0
420,DISTRACTION,True,1788618677.096,1788618678.597,True,1.0,2.0642648567703943,11.654990177325613,0.02068747563604331,0,0
421,DISTRACTION,True,1788618678.597,1788618680.098,True,1.0,0.6626042285978233,5.738201841582565,0.003663930199033455,1,0
422,DISTRACTION,True,1788618680.098,1788618681.599,True,1.0,1.3987882309594986,11.257726038083481,0.012091230647805446,1,0
423,DISTRACTION,True,1788618681.599,1788618683.105,True,1.0,1.2844121404382058,13.716327506761976,0.00927610565112483,0,0
424,DISTRACTION,True,1788618683.105,1788618684.616,True,1.0,1.610109069549756,12.86261997777394,0.017112867994213857,0,0
425,DISTRACTION,True,1788618684.616,1788618686.117,True,1.0,1.6075051751393954,9.722552497989856,0.016406970946693234,1,0
426,DISTRACTION,True,1788618686.117,1788618687.618,True,1.0,1.8661361708003,16.79982417198039,0.019539162646693656,1,0
427,DISTRACTION,True,1788618687.618,1788618689.12,True,1.0,1.601505492567001,10.906210219243421,0.014202972179859273,1,0
428,DISTRACTION,True,1788618689.12,1788618690.624,True,1.0,1.3223464367905726,9.759441610191935,0.013076760267610914,0,0
429,DISTRACTION,True,1788618690.624,1788618693.679,True,1.0,1.9549890344397391,16.291321120918365,0.021431038205626852,0,0
430,DISTRACTION,True,1788618693.679,1788618699.376,True,1.0,2.0440348986137336,12.48607263353632,0.021954342453750244,0,0
431,DISTRACTION,True,1788618699.376,1788618700.877,True,1.0,1.4375040567262753,16.527985045145762,0.022235992524821724,0,0
432,DISTRACTION,True,1788618700.877,1788618702.378,True,1.0,1.3195149583891324,11.115649570217206,0.01136820097861011,0,0
433,DISTRACTION,True,1788618702.378,1788618703.883,True,1.0,1.368888199334964,10.15821296297237,0.010412619781472942,0,0
434,DISTRACTION,True,1788618703.883,1788618705.385,True,1.0,1.6975377837813583,13.71071292616985,0.015814949121972774,0,0
435,DISTRACTION,True,1788618705.385,1788618706.886,True,1.0,0.8889819893338959,5.680959445368855,0.006016642948981719,1,0
436,DISTRACTION,True,1788618706.886,1788618708.388,True,1.0,1.7198015996399805,8.79900731605987,0.017769065115732244,0,8
437,DISTRACTION,True,1788618708.388,1788618709.889,True,1.0,1.1392385384909802,8.360255561176208,0.009218822685392132,0,8
438,DISTRACTION,True,1788618709.889,1788618711.397,True,1.0,1.387776497106765,8.935310531006106,0.009689289466890154,0,5
439,DISTRACTION,True,1788618711.397,1788618712.897,True,1.0,0.7701637631126157,6.998512736991428,0.004142061366003745,0,4
440,DISTRACTION,True,1788618712.897,1788618714.398,True,1.0,2.0806656539953488,15.81347920806319,0.028283696536378255,0,14
441,DISTRACTION,True,1788618714.398,1788618715.899,True,1.0,1.2172103753948706,10.88354402742041,0.010488381824413355,0,7
442,DISTRACTION,True,1788618715.899,1788618717.401,True,1.0,1.7741734931488158,9.459670456061843,0.016682163782212277,0,5
443,DISTRACTION,True,1788618717.401,1788618718.902,True,1.0,0.8609031639164865,7.541914827972691,0.006756356979945245,0,5
444,DISTRACTION,True,1788618718.902,1788618720.404,True,1.0,1.4900117784788172,9.627968117232653,0.013897832387972516,0,0
445,DISTRACTION,True,1788618720.404,1788618721.908,True,1.0,1.4636733970861924,7.99964681393693,0.011669506425878757,1,4
446,DISTRACTION,True,1788618721.908,1788618723.409,True,1.0,1.3951072605848474,10.80078925872462,0.009706140806327035,0,10
447,DISTRACTION,True,1788618723.409,1788618724.911,True,1.0,1.8592288229734577,8.370738821314102,0.014714534874120883,0,8
448,DISTRACTION,True,1788618724.911,1788618726.415,True,1.0,1.3539520422490934,13.524398648381922,0.01095065193063261,1,0
449,DISTRACTION,True,1788618726.415,1788618727.916,True,1.0,1.30845813875321,8.641474903519313,0.007546706223389449,0,0
450,DISTRACTION,True,1788618727.916,1788618729.422,True,1.0,1.650487990120115,17.894844333413413,0.020689763061104018,0,0
451,DISTRACTION,True,1788618729.422,1788618730.927,True,1.0,1.1785339361565945,9.368226511929374,0.007049414249751122,0,0
452,DISTRACTION,True,1788618730.927,1788618732.428,True,1.0,1.4680186529531674,11.217303200285915,0.012115081533475012,1,0
453,DISTRACTION,True,1788618732.428,1788618733.93,True,1.0,1.9208394285587207,20.160881008727973,0.023817737160457944,0,0
454,DISTRACTION,True,1788618733.93,1788618735.441,True,1.0,1.305394291918867,14.576194341630433,0.013174759231950772,0,0
455,DISTRACTION,True,1788618735.441,1788618736.942,True,1.0,1.2607460666440677,12.836010712428012,0.011367273172420058,0,0
456,DISTRACTION,True,1788618736.942,1788618738.443,True,1.0,1.3182258174827808,7.932180833833432,0.009671771853175025,1,0
457,DISTRACTION,True,1788618738.443,1788618739.945,True,1.0,1.4567378242813496,11.308944954132288,0.012722651622210288,0,0
458,DISTRACTION,True,1788618739.945,1788618741.456,True,1.0,1.6216814873991519,10.888143081790137,0.013951235068618898,0,0
459,DISTRACTION,True,1788618741.456,1788618742.957,True,1.0,1.2964437815222498,7.3930010159662976,0.008336059822401388,0,0
460,DISTRACTION,True,1788618742.957,1788618744.462,True,1.0,1.552616339730396,13.05103176210496,0.011994444895455352,0,0
