interval_id,phase,scored,start_ts,end_ts,interval_valid,D_i,mean_velocity,mean_acceleration,movement_variance,total_blinks,gaze_deviations
270,CONTROL,True,1788620301.262,1788620302.936,True,1.0,1.6965899567648273,13.71293528242872,0.012946209625248076,0,0
271,CONTROL,True,1788620302.936,1788620304.506,True,1.0,1.536936212082389,9.23654849005069,0.009343455772601424,0,0
272,CONTROL,True,1788620304.506,1788620306.048,True,1.0,1.8062098838191005,13.007723220993835,0.01346069898564194,0,0
273,CONTROL,True,1788620306.048,1788620307.613,True,1.0,1.3053380528992726,11.866836281979095,0.011773998340624639,0,0
274,CONTROL,True,1788620307.613,1788620309.114,True,1.0,1.78043653421579,10.732775636170077,0.015959634573378123,0,0
275,CONTROL,True,1788620309.114,1788620310.703,True,1.0,1.6277670305966776,5.825515519114939,0.009703184679423087,0,0
276,CONTROL,True,1788620310.703,1788620312.42,True,1.0,1.680833546986161,10.965255471915459,0.01233818864639215,0,0
277,CONTROL,True,1788620312.42,1788620313.922,True,1.0,3.121308458346401,28.03974141685319,0.0486614645656097,0,0
278,CONTROL,True,1788620313.922,1788620315.552,True,1.0,2.5284729031069495,20.300723253509283,0.032321621844049554,0,0
279,CONTROL,True,1788620315.552,1788620317.284,True,1.0,1.1471612168305543,6.9801723466579295,0.005890325971229337,0,0
280,CONTROL,True,1788620317.284,1788620318.989,True,1.0,1.0537658709184798,6.005124926675811,0.005212769925865267,0,0
281,CONTROL,True,1788620318.989,1788620320.733,True,1.0,0.9120060329186288,4.868588761063671,0.0033920808919950586,0,0
282,CONTROL,True,1788620320.733,1788620322.31,True,1.0,0.9431884524168274,8.806057647533887,0.004235674247220036,0,0
283,CONTROL,True,1788620322.31,1788620324.038,True,1.0,2.2658431137417803,12.722790114300352,0.016909535278484464,0,0
284,CONTROL,True,1788620324.038,1788620325.776,True,1.0,0.9979327422512212,7.121414740726627,0.00446666951616578,0,0
285,CONTROL,True,1788620325.776,1788620327.421,True,1.0,2.6387027804936865,24.356388482963318,0.04279693197660502,1,0
286,CONTROL,True,1788620327.421,1788620329.157,True,1.0,1.6761535171542492,15.952479834276135,0.01468005154523888,0,0
287,CONTROL,True,1788620329.157,1788620330.658,True,1.0,1.3673861943227332,14.210051440576633,0.010146639209244574,0,0
288,CONTROL,True,1788620330.658,1788620332.193,True,1.0,1.341189487901441,6.6178793094658275,0.006195376799593104,0,0
289,CONTROL,True,1788620332.193,1788620333.772,True,1.0,1.1101727316658851,11.890629033970647,0.009940933272535294,0,0
290,CONTROL,True,1788620333.772,1788620335.454,True,1.0,2.0874977036837095,19.363135234725647,0.03988817110838753,1,0
291,CONTROL,True,1788620335.454,1788620336.955,True,1.0,2.8066636139859376,21.702828253553182,0.04753402911534602,2,0
292,CONTROL,True,1788620336.955,1788620338.517,False,0.0,1.6287468788107948,10.86648757567812,0.009959264032168125,0,0
293,CONTROL,True,1788620338.517,1788620340.202,True,1.0,1.6460224594282493,11.915633749343167,0.015640108159312067,1,0
294,CONTROL,True,1788620340.202,1788620341.832,True,1.0,2.835516695543589,13.570064259338846,0.03101843332436293,1,0
295,CONTROL,True,1788620341.832,1788620343.431,True,1.0,1.5038861584467116,12.86105915377794,0.01198461137304567,2,0
296,CONTROL,True,1788620343.431,1788620345.032,True,1.0,2.167105310311779,11.676124871049053,0.024367976523314343,2,0
297,CONTROL,True,1788620345.032,1788620346.755,True,1.0,2.105148522874419,9.727720930908996,0.017341781859038757,2,0
298,CONTROL,True,1788620346.755,1788620348.338,True,1.0,2.1611715302557766,21.040810926042948,0.02549685358677941,2,0
